row_label_raw,row_label_full,col_0,Từ 01/04/2016đến 31/12/2016VND,Từ 01/01/2016đến 31/03/2016VND,numeric__Từ 01/04/2016đến 31/12/2016VND,numeric__Từ 01/01/2016đến 31/03/2016VND
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",603.510.519.028,185.359.615.060,603510519028.0,185359615060.0
Thu nhập từ việc thoái vốn đầu tư tại đơn vị khác (*),Thu nhập từ việc thoái vốn đầu tư tại đơn vị khác (*),Thu nhập từ việc thoái vốn đầu tư tại đơn vị khác (*),75.774.545.328,-,75774545328.0,
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",50.574.409.875,98.260.514.358,50574409875.0,98260514358.0
Lãi chênh lệch tỷ giá trong thanh toán,Lãi chênh lệch tỷ giá trong thanh toán,Lãi chênh lệch tỷ giá trong thanh toán,11.036.365.818,5.508.916.728,11036365818.0,5508916728.0
Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,248.100.747.890,-,248100747890.0,
Đánh giá lại các khoản đầu tư tài chính,Đánh giá lại các khoản đầu tư tài chính,Đánh giá lại các khoản đầu tư tài chính,-,1.443.822.887.258,,1443822887258.0
,,,988.996.587.939,1.732.951.933.404,988996587939.0,1732951933404.0
