row_label_raw,row_label_full,col_0,31/12/2016 > Giá trị VND,31/12/2016 > Tỷ lệ %,01/04/2016 > Giá trị VND,01/04/2016 > Tỷ lệ %,numeric__31/12/2016 > Giá trị VND,numeric__31/12/2016 > Tỷ lệ %,numeric__01/04/2016 > Giá trị VND,numeric__01/04/2016 > Tỷ lệ %
Cổ đông Nhà nước,Cổ đông Nhà nước,Cổ đông Nhà nước,20.769.430.110.000,"95,396%",20.769.430.110.000,"95,396%",20769430110000.0,0.95396,20769430110000.0,0.95396
Cổ đông khác,Cổ đông khác,Cổ đông khác,1.002.302.250.000,"4,604%",1.002.302.250.000,"4,604%",1002302250000.0,0.04604,1002302250000.0,0.04604
,,,21.771.732.360.000,100%,21.771.732.360.000,100%,21771732360000.0,1.0,21771732360000.0,1.0
