row_label_raw,row_label_full,col_0,31/12/2016CP,01/04/2016CP,numeric__31/12/2016CP,numeric__01/04/2016CP
Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,2.177.173.236,2.177.173.236,2177173236.0,2177173236.0
Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,2.177.173.236,2.177.173.236,2177173236.0,2177173236.0
+ Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,2.177.173.236,2.177.173.236,2177173236.0,2177173236.0
Số lượng cổ phiếu được mua lại (cổ phiếu quỹ),Số lượng cổ phiếu được mua lại (cổ phiếu quỹ),Số lượng cổ phiếu được mua lại (cổ phiếu quỹ),-,-,,
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu được mua lại (cổ phiếu quỹ) > Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,2.177.173.236,2.177.173.236,2177173236.0,2177173236.0
+ Cổ phiếu phổ thông,Số lượng cổ phiếu được mua lại (cổ phiếu quỹ) > + Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,2.177.173.236,2.177.173.236,2177173236.0,2177173236.0
Mệnh giá cổ phiếu đang lưu hành (VND/Cổ phiếu),Số lượng cổ phiếu được mua lại (cổ phiếu quỹ) > Mệnh giá cổ phiếu đang lưu hành (VND/Cổ phiếu),Mệnh giá cổ phiếu đang lưu hành (VND/Cổ phiếu),10.000,10.000,10000.0,10000.0
