row_label_raw,row_label_full,col_0,Từ 01/04/2016đến 31/12/2016VND,Từ 01/01/2016đến 31/03/2016VND,numeric__Từ 01/04/2016đến 31/12/2016VND,numeric__Từ 01/01/2016đến 31/03/2016VND
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,75.244.790.879,23.087.598.449,75244790879.0,23087598449.0
Lỗ từ việc thoái vốn đầu tư vào đơn vị khác,Lỗ từ việc thoái vốn đầu tư vào đơn vị khác,Lỗ từ việc thoái vốn đầu tư vào đơn vị khác,-,797.649.961,,797649961.0
Lỗ chênh lệch tỷ giá trong thanh toán,Lỗ chênh lệch tỷ giá trong thanh toán,Lỗ chênh lệch tỷ giá trong thanh toán,14.671.110.356,33.134.086.647,14671110356.0,33134086647.0
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,-,832.054.543.920,,832054543920.0
Trích lập dự phòng đầu tư tài chính dài hạn,Trích lập dự phòng đầu tư tài chính dài hạn,Trích lập dự phòng đầu tư tài chính dài hạn,1.300.000.000,8.048.810.144,1300000000.0,8048810144.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,97.727.273,-,97727273.0,
,,,91.313.628.508,897.122.689.121,91313628508.0,897122689121.0
