row_label_raw,row_label_full,col_0,31/12/2016VND,01/04/2016VND,numeric__31/12/2016VND,numeric__01/04/2016VND
Phải thu của khách hàng ngắn hạn,Phải thu của khách hàng ngắn hạn,Phải thu của khách hàng ngắn hạn,1.622.100.827.912,1.722.492.598.939,1622100827912.0,1722492598939.0
- Tổng Công ty Hàng không Việt Nam,- Tổng Công ty Hàng không Việt Nam,- Tổng Công ty Hàng không Việt Nam,459.444.726.615,423.534.474.267,459444726615.0,423534474267.0
- Công ty Cổ phần Hàng Không VietJet,- Công ty Cổ phần Hàng Không VietJet,- Công ty Cổ phần Hàng Không VietJet,288.554.582.377,314.139.748.829,288554582377.0,314139748829.0
- Công ty Cổ phần Hàng không Jetstar Pacific Airlines,- Công ty Cổ phần Hàng không Jetstar Pacific Airlines,- Công ty Cổ phần Hàng không Jetstar Pacific Airlines,106.139.893.922,154.145.232.456,106139893922.0,154145232456.0
- KOREAN AIR (KE),- KOREAN AIR (KE),- KOREAN AIR (KE),45.335.928.496,50.758.805.802,45335928496.0,50758805802.0
- Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,- Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,- Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,39.877.567.116,34.924.396.058,39877567116.0,34924396058.0
- AIRASIA BERHAD (AK),- AIRASIA BERHAD (AK),- AIRASIA BERHAD (AK),35.416.054.826,41.113.444.796,35416054826.0,41113444796.0
- ASIANA AIRLINES INC (OZ),- ASIANA AIRLINES INC (OZ),- ASIANA AIRLINES INC (OZ),29.672.676.658,40.307.042.976,29672676658.0,40307042976.0
- CHINA AIRLINES (CI),- CHINA AIRLINES (CI),- CHINA AIRLINES (CI),20.480.423.419,23.039.102.372,20480423419.0,23039102372.0
- CHINA SOUTHERN AIRLINES (CZ),- CHINA SOUTHERN AIRLINES (CZ),- CHINA SOUTHERN AIRLINES (CZ),20.083.397.574,32.245.497.919,20083397574.0,32245497919.0
- JETSTAR ASIA (3K),- JETSTAR ASIA (3K),- JETSTAR ASIA (3K),23.501.475.710,16.032.442.869,23501475710.0,16032442869.0
- KOREAN AIR (KE),- KOREAN AIR (KE),- KOREAN AIR (KE),45.335.928.496,50.671.546.602,45335928496.0,50671546602.0
- MALAYSIA AIRLINES BERHAD (MH),- MALAYSIA AIRLINES BERHAD (MH),- MALAYSIA AIRLINES BERHAD (MH),22.424.919.301,18.136.132.429,22424919301.0,18136132429.0
- EMIRATES AIRLINES (EK),- EMIRATES AIRLINES (EK),- EMIRATES AIRLINES (EK),31.170.189.436,10.373.313.699,31170189436.0,10373313699.0
- Công ty Cổ phần Dịch vụ Hàng không sân bay Tân Sơn Nhất,- Công ty Cổ phần Dịch vụ Hàng không sân bay Tân Sơn Nhất,- Công ty Cổ phần Dịch vụ Hàng không sân bay Tân Sơn Nhất,20.338.122.916,17.581.185.228,20338122916.0,17581185228.0
- Công ty Cổ phần Hàng không Mê Kông,- Công ty Cổ phần Hàng không Mê Kông,- Công ty Cổ phần Hàng không Mê Kông,25.907.942.217,25.907.942.217,25907942217.0,25907942217.0
- Tổng Công ty Quản lý bay Việt Nam - Công ty TNHH,- Tổng Công ty Quản lý bay Việt Nam - Công ty TNHH,- Tổng Công ty Quản lý bay Việt Nam - Công ty TNHH,19.845.540.000,21.503.451.100,19845540000.0,21503451100.0
- Công ty TNHH MTV Nhiên Liệu Hàng Không Việt Nam (SKYPEC),- Công ty TNHH MTV Nhiên Liệu Hàng Không Việt Nam (SKYPEC),- Công ty TNHH MTV Nhiên Liệu Hàng Không Việt Nam (SKYPEC),15.033.695.297,32.273.010.847,15033695297.0,32273010847.0
- ALL NIPPON AIRWAYS (NH),- ALL NIPPON AIRWAYS (NH),- ALL NIPPON AIRWAYS (NH),19.915.085.991,9.594.799.852,19915085991.0,9594799852.0
- EVA AIRWAYS (BR),- EVA AIRWAYS (BR),- EVA AIRWAYS (BR),17.097.936.762,25.305.651.606,17097936762.0,25305651606.0
- SINGAPORE AIRLINES (SQ),- SINGAPORE AIRLINES (SQ),- SINGAPORE AIRLINES (SQ),16.843.672.835,16.633.250.761,16843672835.0,16633250761.0
- THAI AIRWAYS (TG),- THAI AIRWAYS (TG),- THAI AIRWAYS (TG),18.969.850.854,28.560.765.742,18969850854.0,28560765742.0
