row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Quyền chọn trái phiếu chuyển đổi,Qũy đầu tư phát triển,LNST chưa phân phối và các quỹ,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quyền chọn trái phiếu chuyển đổi,numeric__Qũy đầu tư phát triển,numeric__LNST chưa phân phối và các quỹ,numeric__Cộng
,,,VND,VND,VND,VND,VND,VND,,,,,,
Số dư tại ngày đầu năm trước,Số dư tại ngày đầu năm trước,Số dư tại ngày đầu năm trước,2.235.489.620.000,23.284.722.214,-,886.852.413,128.850.236.482,2.388.511.431.109,2235489620000.0,23284722214.0,,886852413.0,128850236482.0,2388511431109.0
Tăng vốn trong năm,Tăng vốn trong năm,Tăng vốn trong năm,311.812.850.000,46.771.927.500,-,-,-,358.584.777.500,311812850000.0,46771927500.0,,,,358584777500.0
Lãi trong năm,Lãi trong năm,Lãi trong năm,-,-,-,-,97.614.401.880,97.614.401.880,,,,,97614401880.0,97614401880.0
Tăng/giảm khác,Tăng/giảm khác,Tăng/giảm khác,-,(11.000.000),-,-,-,(11.000.000),,-11000000.0,,,,-11000000.0
Số dư tại ngày đầu năm,Số dư tại ngày đầu năm,Số dư tại ngày đầu năm,2.547.302.470.000,70.045.649.714,-,886.852.413,226.464.638.362,2.844.699.610.489,2547302470000.0,70045649714.0,,886852413.0,226464638362.0,2844699610489.0
Lãi trong năm,Lãi trong năm,Lãi trong năm,-,-,-,-,49.793.059.816,49.793.059.816,,,,,49793059816.0,49793059816.0
Trích quỹ khen thưởng phúc lợi (i),Trích quỹ khen thưởng phúc lợi (i),Trích quỹ khen thưởng phúc lợi (i),-,-,-,-,(1.000.000.000),(1.000.000.000),,,,,-1000000000.0,-1000000000.0
Số dư tại ngày cuối năm,Số dư tại ngày cuối năm,Số dư tại ngày cuối năm,2.547.302.470.000,70.045.649.714,-,886.852.413,275.257.698.178,2.893.492.670.305,2547302470000.0,70045649714.0,,886852413.0,275257698178.0,2893492670305.0
