row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải trả ngắn hạn khác cho các bênliên quan (Thuyết minh số 31),Ngắn hạn > Phải trả ngắn hạn khác cho các bênliên quan (Thuyết minh số 31),Phải trả ngắn hạn khác cho các bênliên quan (Thuyết minh số 31),28.022.188.844,35.729.634.422,28022188844.0,35729634422.0
Lãi chậm nộp,Ngắn hạn > Lãi chậm nộp,Lãi chậm nộp,36.106.155.112,15.794.988.002,36106155112.0,15794988002.0
"Bảo hiểm xã hội, bảo hiểm y tế vàbảo hiểm thất nghiệp","Ngắn hạn > Bảo hiểm xã hội, bảo hiểm y tế vàbảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế vàbảo hiểm thất nghiệp",21.345.502.774,44.009.557.746,21345502774.0,44009557746.0
Kinh phí công đoàn,Ngắn hạn > Kinh phí công đoàn,Kinh phí công đoàn,1.040.637.383,272.730.480,1040637383.0,272730480.0
Tài sản thừa chờ giải quyết,Ngắn hạn > Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,1.283.755.804,313.879.478,1283755804.0,313879478.0
Thủ lao Hội đồng Quản trị và Ban Kiểm soát,Ngắn hạn > Thủ lao Hội đồng Quản trị và Ban Kiểm soát,Thủ lao Hội đồng Quản trị và Ban Kiểm soát,476.000.000,818.000.000,476000000.0,818000000.0
Mượn tiền bên thứ ba,Ngắn hạn > Mượn tiền bên thứ ba,Mượn tiền bên thứ ba,255.301.560,44.409.183.411,255301560.0,44409183411.0
"Các khoản phải trả, phải nộp khác","Ngắn hạn > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",11.672.577.923,42.410.738.771,11672577923.0,42410738771.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,100.202.119.400,183.758.712.310,100202119400.0,183758712310.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Các khoản phải trả khác,Dài hạn > Các khoản phải trả khác,Các khoản phải trả khác,-,1.586.928.000,,1586928000.0
