row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,
Công ty Cổ phần Đầu tưXây dựng Tân Liên Phát,Vay ngắn hạn > Công ty Cổ phần Đầu tưXây dựng Tân Liên Phát,Công ty Cổ phần Đầu tưXây dựng Tân Liên Phát,Cổ đông lớn,Vay,1.032.336.527.786,598.656.595.251,,,1032336527786.0,598656595251.0
Tập đoàn Vingroup -Công ty Cổ phần,Vay ngắn hạn > Tập đoàn Vingroup -Công ty Cổ phần,Tập đoàn Vingroup -Công ty Cổ phần,Bên liên quan,Vay,335.389.000.000,-,,,335389000000.0,
Công ty Cổ phầnPhú Hữu Gia,Vay ngắn hạn > Công ty Cổ phầnPhú Hữu Gia,Công ty Cổ phầnPhú Hữu Gia,Công ty liên kết,Vay,-,32.455.205.020,,,,32455205020.0
,,,,,1.367.725.527.786,631.111.800.271,,,1367725527786.0,631111800271.0
