row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,1.170.317,1.245.411,2.415.728,1170317.0,1245411.0,2415728.0
Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),274.773,3.742.221,4.016.994,274773.0,3742221.0,4016994.0
Thay đổi dự phòng do mua bán nợ cho VAMC,Thay đổi dự phòng do mua bán nợ cho VAMC,Thay đổi dự phòng do mua bán nợ cho VAMC,-,408.387,408.387,,408387.0,408387.0
Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,-,(4.129.896),(4.129.896),,-4129896.0,-4129896.0
Số dư tại ngày 31 tháng 12 năm 2019,Số dư tại ngày 31 tháng 12 năm 2019,Số dư tại ngày 31 tháng 12 năm 2019,1.445.090,1.266.123,2.711.213,1445090.0,1266123.0,2711213.0
