row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019Triệu đồng,Ngày 31 tháng 12năm 2018Triệu đồng,numeric__Ngày 31 tháng 12năm 2019Triệu đồng,numeric__Ngày 31 tháng 12năm 2018Triệu đồng
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,138.208,72.524,138208.0,72524.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,14.725.788,9.104.173,14725788.0,9104173.0
- Phải thu về thư tín dụng trả chậm,- Phải thu về thư tín dụng trả chậm,- Phải thu về thư tín dụng trả chậm,13.260.870,7.730.707,13260870.0,7730707.0
- Phải thu ký quỹ và các khoản phải thu hợp đồng tương lai TPCP,- Phải thu ký quỹ và các khoản phải thu hợp đồng tương lai TPCP,- Phải thu ký quỹ và các khoản phải thu hợp đồng tương lai TPCP,20.323,-,20323.0,
- Đặt cọc theo các hợp đồng kinh tế,- Đặt cọc theo các hợp đồng kinh tế,- Đặt cọc theo các hợp đồng kinh tế,667.065,677.310,667065.0,677310.0
- Tài sản có rủi ro tín dụng,- Tài sản có rủi ro tín dụng,- Tài sản có rủi ro tín dụng,33.000,36.165,33000.0,36165.0
- Phải thu về hoạt động thanh toán,- Phải thu về hoạt động thanh toán,- Phải thu về hoạt động thanh toán,326.812,243.669,326812.0,243669.0
- Tạm ứng nhà cung cấp,- Tạm ứng nhà cung cấp,- Tạm ứng nhà cung cấp,128.291,132.092,128291.0,132092.0
- Phải thu bên ngoài khác,- Phải thu bên ngoài khác,- Phải thu bên ngoài khác,289.427,284.230,289427.0,284230.0
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,32.347,58.575,32347.0,58575.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,1.528,40.034,1528.0,40034.0
,,,14.897.871,9.275.306,14897871.0,9275306.0
