row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuậntrước thuếTriệu đồng,Lợi nhuận sau thuếvà Vốn chủ sở hữuTriệu đồng,,,
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,,,
USD,Tại ngày 31 tháng 12 năm 2019 > USD,USD,"1,50%",(145.093),(116.074),0.015,-145093.0,-116074.0
VND,Tại ngày 31 tháng 12 năm 2019 > VND,VND,"3,00%",725.794,580.635,0.03,725794.0,580635.0
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,,,
USD,Tại ngày 31 tháng 12 năm 2018 > USD,USD,"1,50%",15.761,12.608,0.015,15761.0,12608.0
VND,Tại ngày 31 tháng 12 năm 2018 > VND,VND,"3,00%",475.618,380.495,0.03,475618.0,380495.0
