row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019%/năm,Ngày 31 tháng 12năm 2018%/năm,numeric__Ngày 31 tháng 12năm 2019%/năm,numeric__Ngày 31 tháng 12năm 2018%/năm
Mức lãi suất cho vay thương mại bằng VND,Mức lãi suất cho vay thương mại bằng VND,Mức lãi suất cho vay thương mại bằng VND,"3,00 -14,50","3,00 -13,50",,
Mức lãi suất cho vay thương mại bằng ngoại tệ,Mức lãi suất cho vay thương mại bằng ngoại tệ,Mức lãi suất cho vay thương mại bằng ngoại tệ,"4,00 - 6,50","3,30 - 5,50",,
