row_label_raw,row_label_full,Bên liên quan,Giao dịch,Giá trị,Giá trị_1,numeric__Giao dịch,numeric__Giá trị,numeric__Giá trị_1
Bên liên quan,Bên liên quan,Bên liên quan,Giao dịch,2019Triệu đồng,2018Triệu đồng,,,
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Gửi tiền tại Ngân hàng mẹ,148.210.000,91.173.211,,148210000.0,91173211.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Rút tiền gửi tại Ngân hàng mẹ,(147.240.000),(91.470.211),,-147240000.0,-91470211.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Nhận tiền gửi của Ngân hàng mẹ,8.500.000,5.500.000,,8500000.0,5500000.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Trả tiền gửi của Ngân hàng mẹ,(9.000.000),(4.000.000),,-9000000.0,-4000000.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Doanh thu gửi tiền của Ngân hàng mẹ,112.819,48.676,,112819.0,48676.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Doanh thu từ dịch vụ tư vấn của Ngân hàng mẹ,72.113,176.418,,72113.0,176418.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Chi phí nhận tiền gửi,(20.308),(15.118),,-20308.0,-15118.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Ngân hàng mẹ mua nợ,3.559.252,501.973,,3559252.0,501973.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Doanh thu từ hợp đồng phải sinh,267.773,263.793,,267773.0,263793.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Chi phí cho hợp đồng phải sinh,(190.887),(191.081),,-190887.0,-191081.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Doanh thu dịch vụ thanh toán,2.491,2.380,,2491.0,2380.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Doanh thu phí thu chi hộ,8.093,28.965,,8093.0,28965.0
VPB FC – Công ty con,Bên liên quan > VPB FC – Công ty con,VPB FC – Công ty con,Lợi nhuận và quỹ chuyển về Ngân hàng mẹ,2.800.184,2.854.632,,2800184.0,2854632.0
VPB AMC – Công ty con,Bên liên quan > VPB AMC – Công ty con,VPB AMC – Công ty con,Gửi tiền tại Ngân hàng mẹ,230.000,253.000,,230000.0,253000.0
VPB AMC – Công ty con,Bên liên quan > VPB AMC – Công ty con,VPB AMC – Công ty con,Rút tiền gửi tại Ngân hàng mẹ,(225.000),(203.000),,-225000.0,-203000.0
VPB AMC – Công ty con,Bên liên quan > VPB AMC – Công ty con,VPB AMC – Công ty con,Lợi nhuận chuyển về cho Ngân hàng mẹ,1.235,307,,1235.0,307.0
VPB AMC – Công ty con,Bên liên quan > VPB AMC – Công ty con,VPB AMC – Công ty con,Chi phí hợp đồng ủy thác,(378.470),(239.180),,-378470.0,-239180.0
VPB AMC – Công ty con,Bên liên quan > VPB AMC – Công ty con,VPB AMC – Công ty con,Chi phí nhận tiền gửi,(1.693),(1.847),,-1693.0,-1847.0
"Các thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Bên liên quan > Các thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Các thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc",Chi phí lương và phụ cấp khác,(121.497),(82.826),,-121497.0,-82826.0
"Các thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Bên liên quan > Các thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc","Các thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng Giám đốc",Chi phí nhận tiền gửi,(2.024),(3.068),,-2024.0,-3068.0
