row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019Triệu đồng,Ngày 31 tháng 12năm 2018Triệu đồng,numeric__Ngày 31 tháng 12năm 2019Triệu đồng,numeric__Ngày 31 tháng 12năm 2018Triệu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,499.262,390.235,499262.0,390235.0
Phải trả nhân viên,Phải trả nhân viên,Phải trả nhân viên,499.262,390.235,499262.0,390235.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,1.890.683,1.958.823,1890683.0,1958823.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,79.451,83.056,79451.0,83056.0
Các khoản treo chờ chuyển tiền,Các khoản treo chờ chuyển tiền,Các khoản treo chờ chuyển tiền,178.979,553.217,178979.0,553217.0
Thuế và các khoản phải trả ngân sách,Thuế và các khoản phải trả ngân sách,Thuế và các khoản phải trả ngân sách,,,,
Nhà nước (Thuyết minh số 23),Thuế và các khoản phải trả ngân sách > Nhà nước (Thuyết minh số 23),Nhà nước (Thuyết minh số 23),486.850,489.654,486850.0,489654.0
Phải trả về hoạt động thanh toán,Thuế và các khoản phải trả ngân sách > Phải trả về hoạt động thanh toán,Phải trả về hoạt động thanh toán,726.799,471.014,726799.0,471014.0
Phải trả nhà cung cấp,Thuế và các khoản phải trả ngân sách > Phải trả nhà cung cấp,Phải trả nhà cung cấp,19.448,14.168,19448.0,14168.0
Các khoản phải trả khác,Thuế và các khoản phải trả ngân sách > Các khoản phải trả khác,Các khoản phải trả khác,399.156,347.714,399156.0,347714.0
,,,2.389.945,2.349.058,2389945.0,2349058.0
