row_label_raw,row_label_full,col_0,Số phải thuđầu năm,Số phải nộp đầu năm,Số phải nộp trongnăm,Số đã thực nộp trongnăm,Số phải thucuối năm,Số phải nộpcuối năm,numeric__Số phải thuđầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trongnăm,numeric__Số đã thực nộp trongnăm,numeric__Số phải thucuối năm,numeric__Số phải nộpcuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,-,17.857.918.160,26.408.410,17.884.326.570,-,-,,17857918160.0,26408410.0,17884326570.0,,
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,-,35.049.281.818,11.231.398.065,63.054.958.889,16.774.279.006,-,,35049281818.0,11231398065.0,63054958889.0,16774279006.0,
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,344.541.016,3.795.733.293,3.143.280.400,-,996.993.909,,344541016.0,3795733293.0,3143280400.0,,996993909.0
- Thuế tài nguyên,- Thuế tài nguyên,- Thuế tài nguyên,-,1.934.080,47.545.600,47.626.560,-,1.853.120,,1934080.0,47545600.0,47626560.0,,1853120.0
- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,-,67.306.354,384.844.826,719.878.329,267.727.149,-,,67306354.0,384844826.0,719878329.0,267727149.0,
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,102.223.577,746.401.727,753.793.195,-,94.832.109,,102223577.0,746401727.0,753793195.0,,94832109.0
"- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác",-,18.538.545.480,-,18.538.545.480,-,-,,18538545480.0,,18538545480.0,,
,,,-,71.961.750.485,16.232.331.921,104.142.409.423,17.042.006.155,1.093.679.138,,71961750485.0,16232331921.0,104142409423.0,17042006155.0,1093679138.0
