row_label_raw,row_label_full,- Công ty CP Đầu tư & Phát triển Tân Thành,Công ty liên kết,-,124.163.944.983,numeric__Công ty liên kết,numeric__-,numeric__124.163.944.983
- Công ty CP TM Tổng hợp Thuận An,- Công ty CP TM Tổng hợp Thuận An,- Công ty CP TM Tổng hợp Thuận An,Công ty liên kết,174.659.612,79.215.940,,174659612.0,79215940.0
- Công ty TNHH Sân Golf Palm Sông Bé,- Công ty TNHH Sân Golf Palm Sông Bé,- Công ty TNHH Sân Golf Palm Sông Bé,Công ty con,118.124.594,487.273.268,,118124594.0,487273268.0
- Công ty cổ phần phát triển Phú Mỹ,- Công ty cổ phần phát triển Phú Mỹ,- Công ty cổ phần phát triển Phú Mỹ,Công ty liên kết,262.454.858,630.045.031,,262454858.0,630045031.0
