row_label_raw,row_label_full,- Văn phòng Tỉnh ủy,Chủ sở hữu,690.863.107.862,556.285.672.072,numeric__Chủ sở hữu,numeric__690.863.107.862,numeric__556.285.672.072
- Công ty TNHH MTV Quốc tế Protrade,- Công ty TNHH MTV Quốc tế Protrade,- Công ty TNHH MTV Quốc tế Protrade,Công ty con,427.397.360,-,,427397360.0,
- Công ty TNHH MTV Chăn nuôi Vifaco,- Công ty TNHH MTV Chăn nuôi Vifaco,- Công ty TNHH MTV Chăn nuôi Vifaco,Công ty con,-,889.620.747,,,889620747.0
- Công ty Cổ phần May mặc Bình Dương,- Công ty Cổ phần May mặc Bình Dương,- Công ty Cổ phần May mặc Bình Dương,Công ty liên kết,-,895.468.909,,,895468909.0
