row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2017 > VND,01/01/2017 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2017 > VND,numeric__01/01/2017 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,1.032.284.001.295,1.361.035.128.431,,,1032284001295.0,1361035128431.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,294.759.555.451,137.078.404.387,,3.0,294759555451.0,137078404387.0
111,111,111,1. Tiền,,70.759.555.451,31.078.404.387,,,70759555451.0,31078404387.0
112,112,112,2. Các khoản tương đương tiền,,224.000.000.000,106.000.000.000,,,224000000000.0,106000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,570.144.663.978,1.081.355.809.966,,,570144663978.0,1081355809966.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,10.509.263.278,9.951.606.478,,5.0,10509263278.0,9951606478.0
132,132,132,2. Trả trước cho người bán ngắn hạn,06,63.402.867.941,25.291.929.529,,6.0,63402867941.0,25291929529.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,116.472.314.127,758.146.218.639,,7.0,116472314127.0,758146218639.0
136,136,136,4. Phải thu ngắn hạn khác,08,393.575.533.992,301.781.370.680,,8.0,393575533992.0,301781370680.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(13.815.315.360),(13.815.315.360),,,-13815315360.0,-13815315360.0
140,140,140,IV. Hàng tồn kho,10,148.393.613.555,142.563.130.556,,10.0,148393613555.0,142563130556.0
141,141,141,1. Hàng tồn kho,,148.604.289.566,142.773.806.567,,,148604289566.0,142773806567.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(210.676.011),(210.676.011),,,-210676011.0,-210676011.0
150,150,150,V. Tài sản ngắn hạn khác,,18.986.168.311,37.783.522,,,18986168311.0,37783522.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,359.115.451,37.783.522,,12.0,359115451.0,37783522.0
152,152,152,2. Thuế GTGT được khấu trừ,,1.585.046.705,-,,,1585046705.0,
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,17.042.006.155,-,,19.0,17042006155.0,
200,200,200,B. TÀI SẢN DÀI HẠN,,3.009.489.308.936,3.279.319.484.245,,,3009489308936.0,3279319484245.0
210,210,210,I. Các khoản phải thu dài hạn,,322.891.557.600,743.907.212.435,,,322891557600.0,743907212435.0
211,211,211,1. Phải thu dài hạn của khách hàng,05,-,159.322.688.345,,5.0,,159322688345.0
215,215,215,2. Phải thu về cho vay dài hạn,07,9.896.049.652,270.969.437.197,,7.0,9896049652.0,270969437197.0
216,216,216,3. Phải thu dài hạn khác,08,312.995.507.948,313.615.086.893,,8.0,312995507948.0,313615086893.0
220,220,220,II. Tài sản cố định,,17.933.751.319,87.041.645.958,,,17933751319.0,87041645958.0
221,221,221,1. Tài sản cố định hữu hình,13,6.466.496.457,16.110.597.574,,13.0,6466496457.0,16110597574.0
222,222,222,- Nguyên giá,,39.047.467.623,63.981.038.987,,,39047467623.0,63981038987.0
223,223,223,- Giá trị hao mòn luỹ kế,,(32.580.971.166),(47.870.441.413),,,-32580971166.0,-47870441413.0
227,227,227,2. Tài sản cố định vô hình,14,11.467.254.862,70.931.048.384,,14.0,11467254862.0,70931048384.0
228,228,228,- Nguyên giá,,16.438.789.284,77.963.945.415,,,16438789284.0,77963945415.0
229,229,229,- Giá trị hao mòn luỹ kế,,(4.971.534.422),(7.032.897.031),,,-4971534422.0,-7032897031.0
230,230,230,III. Bất động sản đầu tư,15,105.794.725.731,186.800.431.687,,15.0,105794725731.0,186800431687.0
231,231,231,- Nguyên giá,,106.230.719.733,196.791.352.297,,,106230719733.0,196791352297.0
232,232,232,- Giá trị hao mòn luỹ kế,,(435.994.002),(9.990.920.610),,,-435994002.0,-9990920610.0
240,240,240,IV. Tài sản dở dang dài hạn,,622.922.312.724,701.625.978.641,,,622922312724.0,701625978641.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,11,622.922.312.724,701.625.978.641,,11.0,622922312724.0,701625978641.0
250,250,250,V. Đầu tư tài chính dài hạn,04,1.935.416.140.715,1.556.710.063.600,,4.0,1935416140715.0,1556710063600.0
251,251,251,1. Đầu tư vào công ty con,,1.198.505.965.138,1.198.505.965.138,,,1198505965138.0,1198505965138.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,1.292.013.730.999,979.113.859.889,,,1292013730999.0,979113859889.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,505.000.000,505.000.000,,,505000000.0,505000000.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(555.608.555.422),(621.414.761.427),,,-555608555422.0,-621414761427.0
260,260,260,VI. Tài sản dài hạn khác,,4.530.820.847,3.234.151.924,,,4530820847.0,3234151924.0
261,261,261,1. Chi phí trả trước dài hạn,12,4.530.820.847,3.234.151.924,,12.0,4530820847.0,3234151924.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.041.773.310.231,4.640.354.612.676,,,4041773310231.0,4640354612676.0
