row_label_raw,row_label_full,col_0,col_1,31/12/2017,01/01/2017,numeric__col_1,numeric__31/12/2017,numeric__01/01/2017
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),- Công cụ dụng cụ chờ phân bổ,280.647.783,37.783.522,,280647783.0,37783522.0
a),a) > a),a),- Chi phí sửa chữa,70.429.532,,,70429532.0,
a),a) > a),a),- Chi phí bảo hiểm tài sản,8.038.136,,,8038136.0,
a),a) > a),a),,359.115.451,37.783.522,,359115451.0,37783522.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),- Công cụ dụng cụ chờ phân bổ,627.299.364,1.091.296.539,,627299364.0,1091296539.0
b),b) > b),b),- Chi phí quảng cáo,1.818.181.815,,,1818181815.0,
b),b) > b),b),- Chi phí thẻ hội viên sân Golf Phú Mỹ,2.049.128.205,2.102.008.929,,2049128205.0,2102008929.0
b),b) > b),b),- Các chi phí khác,36.211.463,40.846.456,,36211463.0,40846456.0
,,,,4.530.820.847,3.234.151.924,,4530820847.0,3234151924.0
