row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
,,,VND,VND,,
a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,,
- Công ty TNHH Đầu tư Xây dựng Tân Phú,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty TNHH Đầu tư Xây dựng Tân Phú,- Công ty TNHH Đầu tư Xây dựng Tân Phú,-,133.158.864.505,,133158864505.0
- Công ty CP Đầu tư & Phát triển Tân Thành,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty CP Đầu tư & Phát triển Tân Thành,- Công ty CP Đầu tư & Phát triển Tân Thành,-,26.163.823.840,,26163823840.0
- Công ty TNHH YCH-PROTRADE,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,4.945.139.918,4.945.139.918,4945139918.0,4945139918.0
- Ông Trần Quang Lân,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Ông Trần Quang Lân,- Ông Trần Quang Lân,740.000.000,1.140.000.000,740000000.0,1140000000.0
- Ông Phan Thanh Nam,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Ông Phan Thanh Nam,- Ông Phan Thanh Nam,1.643.850.000,-,1643850000.0,
- Các khoản phải thu khách hàng khác,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,3.180.273.360,3.866.466.560,3180273360.0,3866466560.0
,,,10.509.263.278,169.274.294.823,10509263278.0,169274294823.0
b) Phải thu của khách hàng phân loại theo kỳ hạn thanh toán,b) Phải thu của khách hàng phân loại theo kỳ hạn thanh toán,b) Phải thu của khách hàng phân loại theo kỳ hạn thanh toán,b) Phải thu của khách hàng phân loại theo kỳ hạn thanh toán,b) Phải thu của khách hàng phân loại theo kỳ hạn thanh toán,,
- Các khoản phải thu khách hàng ngắn hạn,b) Phải thu của khách hàng phân loại theo kỳ hạn thanh toán > - Các khoản phải thu khách hàng ngắn hạn,- Các khoản phải thu khách hàng ngắn hạn,10.509.263.278,9.951.606.478,10509263278.0,9951606478.0
- Các khoản phải thu khách hàng dài hạn,b) Phải thu của khách hàng phân loại theo kỳ hạn thanh toán > - Các khoản phải thu khách hàng dài hạn,- Các khoản phải thu khách hàng dài hạn,-,159.322.688.345,,159322688345.0
,,,10.509.263.278,169.274.294.823,10509263278.0,169274294823.0
c) Phải thu khách hàng là các bên liên quan,b) Phải thu của khách hàng phân loại theo kỳ hạn thanh toán > c) Phải thu khách hàng là các bên liên quan,c) Phải thu khách hàng là các bên liên quan,4.945.139.918,164.267.828.363,4945139918.0,164267828363.0
