row_label_raw,row_label_full,- Công ty CP Đầu tư & Phát triển Tân Thành,Công ty liên kết,142.800.901.417,11.413.263.891,numeric__Công ty liên kết,numeric__142.800.901.417,numeric__11.413.263.891
- Công ty Cổ phần May mặc Bình Dương,- Công ty Cổ phần May mặc Bình Dương,- Công ty Cổ phần May mặc Bình Dương,Công ty con,11.260.099.684,-,,11260099684.0,
- Công ty CP Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty CP Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty CP Bệnh viện Đa khoa Quốc tế Hạnh Phúc,Công ty liên kết,408.026.584,91.549.088.299,,408026584.0,91549088299.0
- Công ty CP Hưng Vượng,- Công ty CP Hưng Vượng,- Công ty CP Hưng Vượng,Công ty liên kết,4.097.333.334,4.097.333.334,,4097333334.0,4097333334.0
- Công ty TNHH Sân Golf Palm Sông Bé,- Công ty TNHH Sân Golf Palm Sông Bé,- Công ty TNHH Sân Golf Palm Sông Bé,Công ty con,145.315.068,-,,145315068.0,
- Công ty TNHH MTV Giấy Vĩnh Phú,- Công ty TNHH MTV Giấy Vĩnh Phú,- Công ty TNHH MTV Giấy Vĩnh Phú,Công ty con,7.856.073.228,-,,7856073228.0,
- Công ty TNHH Đầu tư Xây dựng Tân Phú,- Công ty TNHH Đầu tư Xây dựng Tân Phú,- Công ty TNHH Đầu tư Xây dựng Tân Phú,Công ty liên kết,-,3.000.000,,,3000000.0
- Công ty Cổ phần Du lịch D&M,- Công ty Cổ phần Du lịch D&M,- Công ty Cổ phần Du lịch D&M,Công ty con,153.881.000,134.000.000,,153881000.0,134000000.0
- Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,Công ty liên kết,257.000.000,180.000.000,,257000000.0,180000000.0
