row_label_raw,row_label_full,col_0,Năm 2022 triệu đồng,Năm 2021 triệu đồng,numeric__Năm 2022 triệu đồng,numeric__Năm 2021 triệu đồng
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,13.250.743,9.523.100,13250743.0,9523100.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,2.454.382,986.673,2454382.0,986673.0
Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,1.803.637,1.972.295,1803637.0,1972295.0
Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,560.106,351.322,560106.0,351322.0
,,,18.068.868,12.833.390,18068868.0,12833390.0
