row_label_raw,row_label_full,col_0,Dự phòngchungtriệu đồng,Dự phònggiảm giátriệu đồng,Tổng cộngtriệu đồng,numeric__Dự phòngchungtriệu đồng,numeric__Dự phònggiảm giátriệu đồng,numeric__Tổng cộngtriệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,313.062,15.751,328.813,313062.0,15751.0,328813.0
Dự phòng rủi ro (hoàn nhập)/trích lậptrong năm (Thuyết minh số 30),Dự phòng rủi ro (hoàn nhập)/trích lậptrong năm (Thuyết minh số 30),Dự phòng rủi ro (hoàn nhập)/trích lậptrong năm (Thuyết minh số 30),(104.940),14.151,(90.789),-104940.0,14151.0,-90789.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,208.122,29.902,238.024,208122.0,29902.0,238024.0
