row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Báo cáo của Ban Tổng Giám đốc,Thông tin chung > Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,3,3.0
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,4 - 5,
Báo cáo tình hình tài chính,Báo cáo tình hình tài chính,Báo cáo tình hình tài chính,6 - 10,
Báo cáo kết quả hoạt động,Báo cáo kết quả hoạt động,Báo cáo kết quả hoạt động,11 - 12,
Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,13 - 15,
Báo cáo tình hình biến động vốn chủ sở hữu,Báo cáo lưu chuyển tiền tệ > Báo cáo tình hình biến động vốn chủ sở hữu,Báo cáo tình hình biến động vốn chủ sở hữu,16,16.0
Thuyết minh báo cáo tài chính,Thuyết minh báo cáo tài chính,Thuyết minh báo cáo tài chính,17 - 75,
