row_label_raw,row_label_full,col_0,31/12/2022 > Giá gốc VND,31/12/2022 > Giá trị hợp lý VND,31/12/2021 > Giá gốc VND,31/12/2021 > Giá trị hợp lý VND,numeric__31/12/2022 > Giá gốc VND,numeric__31/12/2022 > Giá trị hợp lý VND,numeric__31/12/2021 > Giá gốc VND,numeric__31/12/2021 > Giá trị hợp lý VND
Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,3.494.189.786.432,3.494.189.786.432,6.140.319.882.544,6.140.319.882.544,3494189786432.0,3494189786432.0,6140319882544.0,6140319882544.0
Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,265.310.046.304,265.310.046.304,1.010.969.293.749,1.010.969.293.749,265310046304.0,265310046304.0,1010969293749.0,1010969293749.0
Tổng cộng,Tổng cộng,Tổng cộng,3.759.499.832.736,3.759.499.832.736,7.151.289.176.293,7.151.289.176.293,3759499832736.0,3759499832736.0,7151289176293.0,7151289176293.0
