row_label_raw,row_label_full,col_0,Số lượng được phép phát hành,Số lượng đang lưu hành,numeric__Số lượng được phép phát hành,numeric__Số lượng đang lưu hành
CACB01MBS22CE,CACB01MBS22CE,CACB01MBS22CE,5.000.000,-,5000000.0,
CFPT01MBS22CE,CFPT01MBS22CE,CFPT01MBS22CE,5.000.000,-,5000000.0,
CHDB01MBS22CE,CHDB01MBS22CE,CHDB01MBS22CE,3.000.000,-,3000000.0,
CHPG01MBS22CE,CHPG01MBS22CE,CHPG01MBS22CE,5.000.000,-,5000000.0,
CMSN01MBS22CE,CMSN01MBS22CE,CMSN01MBS22CE,3.000.000,-,3000000.0,
CMWG01MBS22CE,CMWG01MBS22CE,CMWG01MBS22CE,5.000.000,-,5000000.0,
CPOW01MBS22CE,CPOW01MBS22CE,CPOW01MBS22CE,8.000.000,-,8000000.0,
CSTB01MBS22CE,CSTB01MBS22CE,CSTB01MBS22CE,5.000.000,-,5000000.0,
CTCB01MBS22CE,CTCB01MBS22CE,CTCB01MBS22CE,5.000.000,-,5000000.0,
CVHM01MBS22CE,CVHM01MBS22CE,CVHM01MBS22CE,6.000.000,-,6000000.0,
CVIC01MBS22CE,CVIC01MBS22CE,CVIC01MBS22CE,5.000.000,-,5000000.0,
CVNM01MBS22CE,CVNM01MBS22CE,CVNM01MBS22CE,5.000.000,-,5000000.0,
CVPB01MBS22CE,CVPB01MBS22CE,CVPB01MBS22CE,5.000.000,-,5000000.0,
Tổng cộng,Tổng cộng,Tổng cộng,65.000.000,-,65000000.0,
