row_label_raw,row_label_full,col_0,Nội dung nghiệp vụ,31/12/2022 Phải thu/(Phải trả) VND,31/12/2021 Phải thu/(Phải trả) VND,numeric__Nội dung nghiệp vụ,numeric__31/12/2022 Phải thu/(Phải trả) VND,numeric__31/12/2021 Phải thu/(Phải trả) VND
Ngân hàng TMCPQuân Đội,Ngân hàng TMCPQuân Đội,Ngân hàng TMCPQuân Đội,Tiền gửi thanh toán của Công tyTiền gửi có kỳ hạn của Công tyLãi dự thu tiền gửi của Công tyTiền gửi giao dịch của Nhà đầu tưPhải thu phí hợp tác cho vay thanh toán tiền mua chứng khoán,15.678.353.5631.120.320.000.00028.516.818.833551.936.667.389,32.289.149.4361.137.320.000.00024.944.945.9581.049.116.026.962,,1.5678353563112033e+46,3.228914943611373e+47
Công ty TNHH Quản lý nợ và khai thác tài sảnNgân hàng TMCPQuân đội,Công ty TNHH Quản lý nợ và khai thác tài sảnNgân hàng TMCPQuân đội,Công ty TNHH Quản lý nợ và khai thác tài sảnNgân hàng TMCPQuân đội,Đặt cọc thuê văn phòngPhải trả chi phí tiền điện và thuê văn phòng,91.132.326909.270.500(12.605.683),91.132.325909.270.500(50.853.000),,,
Công ty tài chínhTNHH MB ShinseiTổng Công ty cổ phầnBảo hiểm Quân đội,Công ty TNHH Quản lý nợ và khai thác tài sảnNgân hàng TMCPQuân đội > Công ty tài chínhTNHH MB ShinseiTổng Công ty cổ phầnBảo hiểm Quân đội,Công ty tài chínhTNHH MB ShinseiTổng Công ty cổ phầnBảo hiểm Quân đội,Phải thu phí lưu ký,-,150.000.000,,,150000000.0
Công ty tài chínhTNHH MB ShinseiTổng Công ty cổ phầnBảo hiểm Quân đội,Công ty TNHH Quản lý nợ và khai thác tài sảnNgân hàng TMCPQuân đội > Công ty tài chínhTNHH MB ShinseiTổng Công ty cổ phầnBảo hiểm Quân đội,Công ty tài chínhTNHH MB ShinseiTổng Công ty cổ phầnBảo hiểm Quân đội,Phải thu tiền bảo hiểm sức khỏe,2.510.825,-,,2510825.0,
