row_label_raw,row_label_full,col_0,Năm 2022 > Khối lượng giao dịch thực hiện trong năm (đơn vị),Năm 2022 > Giá trị giao dịch thực hiện trong năm (VND),Năm 2021 > Khối lượng giao dịch thực hiện trong năm (đơn vị),Năm 2021 > Giá trị giao dịch thực hiện trong năm (VND),numeric__Năm 2022 > Khối lượng giao dịch thực hiện trong năm (đơn vị),numeric__Năm 2022 > Giá trị giao dịch thực hiện trong năm (VND),numeric__Năm 2021 > Khối lượng giao dịch thực hiện trong năm (đơn vị),numeric__Năm 2021 > Giá trị giao dịch thực hiện trong năm (VND)
a. Của Công ty,a. Của Công ty,a. Của Công ty,548.852.153,16.545.440.494.990,443.618.903,27.801.842.170.000,548852153.0,16545440494990.0,443618903.0,27801842170000.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,44.804.053,1.511.791.088.990,87.942.403,4.117.302.834.000,44804053.0,1511791088990.0,87942403.0,4117302834000.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,141.840.000,14.737.914.920.000,219.460.000,23.243.892.200.000,141840000.0,14737914920000.0,219460000.0,23243892200000.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,362.208.100,295.734.486.000,136.216.500,440.647.136.000,362208100.0,295734486000.0,136216500.0,440647136000.0
b. Của nhà đầu tư,b. Của nhà đầu tư,b. Của nhà đầu tư,20.372.752.897,455.983.832.336.253,23.129.788.849,570.702.258.169.162,20372752897.0,455983832336253.0,23129788849.0,570702258169162.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,19.508.502.795,452.332.269.118.180,22.432.987.349,563.151.959.903.770,19508502795.0,452332269118180.0,22432987349.0,563151959903770.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,27.289.331,2.916.793.330.785,45.310.930,5.142.235.409.392,27289331.0,2916793330785.0,45310930.0,5142235409392.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,836.960.771,734.769.887.288,651.490.570,2.408.062.856.000,836960771.0,734769887288.0,651490570.0,2408062856000.0
Tổng cộng,Tổng cộng,Tổng cộng,20.921.605.050,472.529.272.831.243,23.573.407.752,598.504.100.339.162,20921605050.0,472529272831243.0,23573407752.0,598504100339162.0
