row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2022VND > 228.202.561,31/12/2021VND > 899.094.667,numeric__31/12/2022VND > 228.202.561,numeric__31/12/2021VND > 899.094.667
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,62.333.710.343,35.020.813.563,62333710343.0,35020813563.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,31.074.482.482,50.294.221.229,31074482482.0,50294221229.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,411.929.330,117.697.075,411929330.0,117697075.0
Tổng cộng,Tổng cộng,Tổng cộng,94.048.324.716,86.331.826.534,94048324716.0,86331826534.0
