row_label_raw,row_label_full,Số dư đầu năm,31/12/2022VND > 17.956.433.957,31/12/2021VND > 15.456.433.957,numeric__31/12/2022VND > 17.956.433.957,numeric__31/12/2021VND > 15.456.433.957
Tiền nộp thêm,Tiền nộp thêm,Tiền nộp thêm,2.043.566.043,2.500.000.000,2043566043.0,2500000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,20.000.000.000,17.956.433.957,20000000000.0,17956433957.0
