row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Dưới 1 năm,Dưới 1 năm,Dưới 1 năm,909.600.000,155.269.354.547,909600000.0,155269354547.0
Từ 1 tới 5 năm,Từ 1 tới 5 năm,Từ 1 tới 5 năm,2.529.300.000,616.331.681.818,2529300000.0,616331681818.0
Trên 5 năm,Trên 5 năm,Trên 5 năm,-,341.516.000.000,,341516000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.438.900.000,1.113.117.036.365,3438900000.0,1113117036365.0
