row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Các bên khác,Các bên khác,Các bên khác,105.456.193.525,133.208.633.634,105456193525.0,133208633634.0
Các bên liên quan (Thuyết minh số 28),Các bên liên quan (Thuyết minh số 28),Các bên liên quan (Thuyết minh số 28),93.609.040.908,224.715.547.311,93609040908.0,224715547311.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,199.065.234.433,357.924.180.945,199065234433.0,357924180945.0
