row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,10.859.529.755.393,11.827.724.468.499,,,10859529755393.0,11827724468499.0
310,310,310,I. Nợ ngắn hạn,,10.785.335.064.915,11.587.819.028.669,,,10785335064915.0,11587819028669.0
311,311,311,1. Phải trả người bán ngắn hạn,15.1,1.111.659.624.255,3.415.707.867.150,,151.0,1111659624255.0,3415707867150.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,15.2,199.065.234.433,357.924.180.945,,152.0,199065234433.0,357924180945.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,49.437.391.726,146.954.619.391,,16.0,49437391726.0,146954619391.0
314,314,314,4. Phải trả người lao động,,63.430.563.768,80.555.222.032,,,63430563768.0,80555222032.0
315,315,315,5. Chi phí phải trả ngắn hạn,17,117.856.182.101,62.825.939.966,,17.0,117856182101.0,62825939966.0
319,319,319,6. Phải trả ngắn hạn khác,18,191.432.011.486,60.239.346.258,,18.0,191432011486.0,60239346258.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,19,9.010.977.033.379,7.402.317.620.460,,19.0,9010977033379.0,7402317620460.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,41.477.023.767,61.294.232.467,,,41477023767.0,61294232467.0
330,330,330,II. Nợ dài hạn,,74.194.690.478,239.905.439.830,,,74194690478.0,239905439830.0
338,338,338,1. Vay và nợ thuê tài chính dài hạn,19,71.352.839.728,237.114.284.830,,19.0,71352839728.0,237114284830.0
342,342,342,2. Dự phòng phải trả dài hạn,,2.841.850.750,2.791.155.000,,,2841850750.0,2791155000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.384.071.338.945,5.304.940.005.954,,,5384071338945.0,5304940005954.0
410,410,410,I. Vốn chủ sở hữu,20.1,5.384.071.338.945,5.304.940.005.954,,201.0,5384071338945.0,5304940005954.0
411,411,411,1. Vốn cổ phần,,3.849.903.280.000,3.499.966.830.000,,,3849903280000.0,3499966830000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.849.903.280.000,3.499.966.830.000,,,3849903280000.0,3499966830000.0
412,412,412,2. Thặng dư vốn cổ phần,,151.583.183.521,151.583.183.521,,,151583183521.0,151583183521.0
415,415,415,3. Cổ phiếu quỹ,,(1.343.000.000),-,,,-1343000000.0,
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,,60.509.750.556,34.535.741.195,,,60509750556.0,34535741195.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,1.323.418.124.868,1.618.854.251.238,,,1323418124868.0,1618854251238.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,818.143.985.703,265.082.554.604,,,818143985703.0,265082554604.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,505.274.139.165,1.353.771.696.634,,,505274139165.0,1353771696634.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,16.243.601.094.338,17.132.664.474.453,,,16243601094338.0,17132664474453.0
