row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,Tiền thu từ phát hành cổ phiếu,,-,34.601.710.000,,,,34601710000.0
32,32,32,Tiền chi mua lại cổ phiếu đã phát hành,,(1.343.000.000),-,,,-1343000000.0,
33,33,33,Tiền thu từ đi vay,,27.036.232.249.782,21.829.974.818.155,,,27036232249782.0,21829974818155.0
34,34,34,Tiền chi trả nợ gốc vay,,(25.622.600.226.615),(18.658.018.091.475),,,-25622600226615.0,-18658018091475.0
35,35,35,Tiền chi trả nợ thuê tài chính,,(14.177.118.427),(20.996.563.609),,,-14177118427.0,-20996563609.0
36,36,36,Cổ tức đã trả cho chủ sở hữu,20.2,(350.060.974.500),(196.362.984.225),,202.0,-350060974500.0,-196362984225.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,1.048.050.930.240,2.989.198.888.846,,,1048050930240.0,2989198888846.0
50,50,50,Lưu chuyển tiền và các khoản tương đương tiền thuần trong năm,,(64.687.359.317),(201.984.074.392),,,-64687359317.0,-201984074392.0
60,60,60,Tiền và tương đương tiền đầu năm,,239.918.988.521,447.518.356.022,,,239918988521.0,447518356022.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(3.571.740.215),(5.615.293.109),,,-3571740215.0,-5615293109.0
70,70,70,Tiền và tương đương tiền cuối năm,4,171.659.888.989,239.918.988.521,,4.0,171659888989.0,239918988521.0
