row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chi phítrích trước,Chi phítrích trước,Chi phítrích trước,12.107.935.853,14.347.792.714,(2.239.856.861),(23.151.166.468),12107935853.0,14347792714.0,-2239856861.0,-23151166468.0
Các khoảnđự phòng,Các khoảnđự phòng,Các khoảnđự phòng,7.592.142.372,13.610.183.079,(6.018.040.707),3.759.383.106,7592142372.0,13610183079.0,-6018040707.0,3759383106.0
Chênh lệchtỷ giá hối đoái,Chênh lệchtỷ giá hối đoái,Chênh lệchtỷ giá hối đoái,714.348.043,1.135.161.780,(420.813.737),1.067.043.023,714348043.0,1135161780.0,-420813737.0,1067043023.0
Lợi nhuận chưathực hiện,Lợi nhuận chưathực hiện,Lợi nhuận chưathực hiện,582.741.890,2.302.446.294,(1.719.704.404),(10.050.438.250),582741890.0,2302446294.0,-1719704404.0,-10050438250.0
Khác,Khác,Khác,1.053.512.369,1.581.148.394,(527.636.025),(3.060.130.770),1053512369.0,1581148394.0,-527636025.0,-3060130770.0
Tài sản thuếTNDN hoãn lại,Tài sản thuếTNDN hoãn lại,Tài sản thuếTNDN hoãn lại,22.050.680.527,32.976.732.261,,,22050680527.0,32976732261.0,,
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,,,(10.926.051.734),(31.435.309.359),,,-10926051734.0,-31435309359.0
