row_label_raw,row_label_full,col_0,Số cuối năm,VND > Số đầu năm,numeric__Số cuối năm,numeric__VND > Số đầu năm
Dự phòng thuế,Dự phòng thuế,Dự phòng thuế,36.097.467.662,-,36097467662.0,
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,35.712.412.522,-,35712412522.0,
Thuống và lương tháng 13,Thuống và lương tháng 13,Thuống và lương tháng 13,23.755.410.000,36.886.740.000,23755410000.0,36886740000.0
Chi phí lãi vay.,Chi phí lãi vay.,Chi phí lãi vay.,12.021.671.246,10.761.599.776,12021671246.0,10761599776.0
Chi phí điện,Chi phí điện,Chi phí điện,9.412.829.611,9.628.754.210,9412829611.0,9628754210.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,733.191.060,5.322.145.980,733191060.0,5322145980.0
Khác,Khác,Khác,123.200.000,226.700.000,123200000.0,226700000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,117.856.182.101,62.825.939.966,117856182101.0,62825939966.0
