row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,48.240.229.076,13.538.266.107,48240229076.0,13538266107.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,122.549.584.478,225.389.115.824,122549584478.0,225389115824.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,726.553.560,848.084.715,726553560.0,848084715.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),143.521.875,143.521.875,143521875.0,143521875.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,171.659.888.989,239.918.988.521,171659888989.0,239918988521.0
