row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,1.493.660.136.661,1.235.820.173.529,1493660136661.0,1235820173529.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,790.640.510.476,593.014.446.591,790640510476.0,593014446591.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,327.536.085.599,292.108.792.713,327536085599.0,292108792713.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,108.714.732.356,72.442.980.982,108714732356.0,72442980982.0
Chi phí khác,Chi phí khác,Chi phí khác,266.768.808.230,278.253.953.243,266768808230.0,278253953243.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,711.802.548.326,639.173.453.876,711802548326.0,639173453876.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,361.669.045.416,318.188.060.303,361669045416.0,318188060303.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,42.732.423.837,34.910.163.952,42732423837.0,34910163952.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,29.750.707.573,23.333.620.677,29750707573.0,23333620677.0
Chi phí khác,Chi phí khác,Chi phí khác,277.650.371.500,262.741.608.944,277650371500.0,262741608944.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.205.462.684.987,1.874.993.627.405,2205462684987.0,1874993627405.0
