row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Lãi tiền cho vay,Lãi tiền cho vay,Lãi tiền cho vay,755.262.551,798.953.582,755262551.0,798953582.0
Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,563.609.679,807.659.222,563609679.0,807659222.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,81.224.545,48.666.991,81224545.0,48666991.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,4.089.505,5.437.010,4089505.0,5437010.0
Các khoản khác,Các khoản khác,Các khoản khác,612.899,5.199.643,612899.0,5199643.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.404.799.179,1.665.916.448,1404799179.0,1665916448.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với các bên liên quan,Trong đó: > Doanh thu với các bên liên quan,Doanh thu với các bên liên quan,749.845.449,743.206.536,749845449.0,743206536.0
Doanh thu với các bên khác,Trong đó: > Doanh thu với các bên khác,Doanh thu với các bên khác,654.953.730,922.709.912,654953730.0,922709912.0
