row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),,,,
Nhóm An Phú (*),Trả trước cho người bán ngắn hạn (TM số 7) > Nhóm An Phú (*),Nhóm An Phú (*),Các công ty liên quan,(*),29.771.109,410.301.606,,,29771109.0,410301606.0
Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Trả trước cho người bán ngắn hạn (TM số 7) > Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Công ty liên quan,Ứng trước mua hàng hóa và dịch vụ,3.850.000,-,,,3850000.0,
Công ty TNHH MTV Xây Lắp Điện,Trả trước cho người bán ngắn hạn (TM số 7) > Công ty TNHH MTV Xây Lắp Điện,Công ty TNHH MTV Xây Lắp Điện,Công ty liên quan,Ứng trước mua hàng hóa và dịch vụ,-,2.569.366,,,,2569366.0
TỔNG CỘNG,Trả trước cho người bán ngắn hạn (TM số 7) > TỔNG CỘNG,TỔNG CỘNG,,,33.621.109,412.870.972,,,33621109.0,412870972.0
