row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,4.550.604.168,5.134.717.173,4550604168.0,5134717173.0
Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,1.556.446.096,-,1556446096.0,
Công ty Cổ phần Phú Hoàng Anh,Công ty Cổ phần Phú Hoàng Anh,Công ty Cổ phần Phú Hoàng Anh,341.668.291,538.603.338,341668291.0,538603338.0
Công ty Cổ phần Xây dựng Huynh Đệ,Công ty Cổ phần Xây dựng Huynh Đệ,Công ty Cổ phần Xây dựng Huynh Đệ,229.216.928,210.127.665,229216928.0,210127665.0
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,224.338.556,170.427.556,224338556.0,170427556.0
Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,219.817.820,257.185.434,219817820.0,257185434.0
Công ty TNHH MTV Phát triển Nông nghiệp Thăng Long,Công ty TNHH MTV Phát triển Nông nghiệp Thăng Long,Công ty TNHH MTV Phát triển Nông nghiệp Thăng Long,200.852.876,-,200852876.0,
Công ty TNHH An Tiến,Công ty TNHH An Tiến,Công ty TNHH An Tiến,124.235.470,136.889.504,124235470.0,136889504.0
Công ty Cổ phần Thương mại Dịch vụ Xây dựng,Công ty Cổ phần Thương mại Dịch vụ Xây dựng,Công ty Cổ phần Thương mại Dịch vụ Xây dựng,,,,
Phúc Bảo Minh,Công ty Cổ phần Thương mại Dịch vụ Xây dựng > Phúc Bảo Minh,Phúc Bảo Minh,67.975.000,62.905.556,67975000.0,62905556.0
Công ty TNHH MTV Đại Lộc Hưng Thịnh,Công ty Cổ phần Thương mại Dịch vụ Xây dựng > Công ty TNHH MTV Đại Lộc Hưng Thịnh,Công ty TNHH MTV Đại Lộc Hưng Thịnh,61.576.500,793.185.574,61576500.0,793185574.0
Công ty Cổ phần Hoàng Anh Mê Kông,Công ty Cổ phần Thương mại Dịch vụ Xây dựng > Công ty Cổ phần Hoàng Anh Mê Kông,Công ty Cổ phần Hoàng Anh Mê Kông,12.624.059,12.624.059,12624059.0,12624059.0
Công ty TNHH Thương mại Dịch vụ Minh Tuấn,Công ty Cổ phần Thương mại Dịch vụ Xây dựng > Công ty TNHH Thương mại Dịch vụ Minh Tuấn,Công ty TNHH Thương mại Dịch vụ Minh Tuấn,5.501.714,85.355.361,5501714.0,85355361.0
Công ty Cổ phần Đầu tư Bất động sản An Phú,Công ty Cổ phần Thương mại Dịch vụ Xây dựng > Công ty Cổ phần Đầu tư Bất động sản An Phú,Công ty Cổ phần Đầu tư Bất động sản An Phú,-,2.668.212.942,,2668212942.0
Công ty Cổ phần Đầu tư Sài Gòn Mê Kông,Công ty Cổ phần Thương mại Dịch vụ Xây dựng > Công ty Cổ phần Đầu tư Sài Gòn Mê Kông,Công ty Cổ phần Đầu tư Sài Gòn Mê Kông,-,381.703.227,,381703227.0
Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty Cổ phần Thương mại Dịch vụ Xây dựng > Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,-,118.126.475,,118126475.0
TỔNG CỘNG,Công ty Cổ phần Thương mại Dịch vụ Xây dựng > TỔNG CỘNG,TỔNG CỘNG,7.594.857.478,10.570.063.864,7594857478.0,10570063864.0
