row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,6.567.906.781,8.815.052.625,,,6567906781.0,8815052625.0
110,110,110,I. Tiền,5,337.736.719,141.473.491,,5.0,337736719.0,141473491.0
111,111,111,1. Tiền,,337.736.719,141.473.491,,,337736719.0,141473491.0
130,130,130,II. Các khoản phải thu ngắn hạn,,4.747.120.864,7.481.808.506,,,4747120864.0,7481808506.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,2.976.376.936,2.166.131.406,,6.0,2976376936.0,2166131406.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,427.114.472,611.144.225,,7.0,427114472.0,611144225.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,724.888.836,3.969.777.546,,8.0,724888836.0,3969777546.0
136,136,136,4. Phải thu ngắn hạn khác,9,656.027.274,756.477.238,,9.0,656027274.0,756477238.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,6,(37.286.654),(21.721.909),,6.0,-37286654.0,-21721909.0
140,140,140,III. Hàng tồn kho,10,1.397.223.406,1.118.852.515,,10.0,1397223406.0,1118852515.0
141,141,141,1. Hàng tồn kho,,1.409.194.346,1.126.498.195,,,1409194346.0,1126498195.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(11.970.940),(7.645.680),,,-11970940.0,-7645680.0
150,150,150,IV. Tài sản ngắn hạn khác,,85.825.792,72.918.113,,,85825792.0,72918113.0
151,151,151,1. Chi phí trả trước ngắn hạn,,42.012.128,31.853.662,,,42012128.0,31853662.0
152,152,152,2. Thuế GTGT được khấu trừ,,33.782.839,35.050.293,,,33782839.0,35050293.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,10.030.825,6.014.158,,,10030825.0,6014158.0
200,200,200,B. TÀI SẢN DÀI HẠN,,41.543.534.835,44.247.075.031,,,41543534835.0,44247075031.0
210,210,210,I. Các khoản phải thu dài hạn,,6.531.099.389,8.887.895.570,,,6531099389.0,8887895570.0
212,212,212,1. Trả trước cho người bán dài hạn,,-,477.204,,,,477204.0
215,215,215,2. Phải thu về cho vay dài hạn,8,6.188.425.931,7.951.978.808,,8.0,6188425931.0,7951978808.0
216,216,216,3. Phải thu dài hạn khác,9,342.673.458,935.439.558,,9.0,342673458.0,935439558.0
220,220,220,II. Tài sản cố định,,10.732.352.612,9.921.066.056,,,10732352612.0,9921066056.0
221,221,221,1. Tài sản cố định hữu hình,11,10.671.588.242,8.590.084.812,,11.0,10671588242.0,8590084812.0
222,222,222,Nguyên giá,,12.582.296.997,10.017.277.001,,,12582296997.0,10017277001.0
223,223,223,Giá trị hao mòn lũy kế,,(1.910.708.755),(1.427.192.189),,,-1910708755.0,-1427192189.0
227,227,227,2. Tài sản cố định vô hình,12,60.764.370,1.330.981.244,,12.0,60764370.0,1330981244.0
228,228,228,Nguyên giá,,115.343.472,1.422.035.740,,,115343472.0,1422035740.0
229,229,229,Giá trị hao mòn lũy kế,,(54.579.102),(91.054.496),,,-54579102.0,-91054496.0
230,230,230,III. Bất động sản đầu tư,13,37.104.803,3.210.064.249,,13.0,37104803.0,3210064249.0
231,231,231,1. Nguyên giá,,42.073.202,3.398.052.191,,,42073202.0,3398052191.0
232,232,232,2. Giá trị hao mòn lũy kế,,(4.968.399),(187.987.942),,,-4968399.0,-187987942.0
240,240,240,IV. Tài sản dở dang dài hạn,,16.910.792.900,17.750.120.892,,,16910792900.0,17750120892.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,14,16.910.792.900,17.750.120.892,,14.0,16910792900.0,17750120892.0
250,250,250,V. Đầu tư tài chính dài hạn,,2.788.206.391,857.860.420,,,2788206391.0,857860420.0
252,252,252,1. Đầu tư vào các công ty liên kết,16,2.771.892.520,847.332.517,,16.0,2771892520.0,847332517.0
253,253,253,2. Đầu tư góp vốn vào các đơn vị khác,,16.313.871,10.507.903,,,16313871.0,10507903.0
255,255,255,3. Đầu tư nấm giữ đến ngày đáo hạn,,-,20.000,,,,20000.0
260,260,260,VI. Tài sản dài hạn khác,,4.543.978.740,3.620.067.844,,,4543978740.0,3620067844.0
261,261,261,1. Chi phí trả trước dài hạn,17,1.224.232.772,976.304.493,,17.0,1224232772.0,976304493.0
262,262,262,2. Tài sản thuê thu nhập hoãn lại,33.2,98.599.120,105.125.055,,332.0,98599120.0,105125055.0
269,269,269,3. Lợi thể thương mại,18,3.221.146.848,2.538.638.296,,18.0,3221146848.0,2538638296.0
270,270,270,TỔNG CỘNG TÀI SẢN,,48.111.441.616,53.062.127.656,,,48111441616.0,53062127656.0
