row_label_raw,row_label_full,Nhóm An Phú,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Ứng trước mua hàng hóa,29.771.109,397.012.296,,29771109.0,397012296.0
Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Ứng trước mua hàng hóa và dịch vụ,-,13.016.410,,,13016410.0
Công ty Cổ phần Xây dựng Huynh Đệ,Công ty Cổ phần Xây dựng Huynh Đệ,Công ty Cổ phần Xây dựng Huynh Đệ,Ứng trước dịch vụ xây dựng,-,272.900,,,272900.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,29.771.109,410.301.606,,29771109.0,410301606.0
