row_label_raw,row_label_full,Số đầu năm,Số cuối năm > 3.813.603.686,Ngàn VND Số đầu năm > 2.649.088.573,numeric__Số cuối năm > 3.813.603.686,numeric__Ngàn VND Số đầu năm > 2.649.088.573
Phát hành cổ phiếu cho cổ đông không kiểm soát của công ty con,Phát hành cổ phiếu cho cổ đông không kiểm soát của công ty con,Phát hành cổ phiếu cho cổ đông không kiểm soát của công ty con,1.197.000.000,2.450.000,1197000000.0,2450000.0
Giao dịch vốn trong nội bộ Tập đoàn với cổ đông không kiểm soát của các công ty con,Giao dịch vốn trong nội bộ Tập đoàn với cổ đông không kiểm soát của các công ty con,Giao dịch vốn trong nội bộ Tập đoàn với cổ đông không kiểm soát của các công ty con,(499.402.722),860.045.810,-499402722.0,860045810.0
Thanh lý công ty con,Thanh lý công ty con,Thanh lý công ty con,(848.934.538),-,-848934538.0,
(Lỗ) lợi nhuận trong năm phân bổ cho cổ đông không kiểm soát,(Lỗ) lợi nhuận trong năm phân bổ cho cổ đông không kiểm soát,(Lỗ) lợi nhuận trong năm phân bổ cho cổ đông không kiểm soát,(111.262.363),302.019.303,-111262363.0,302019303.0
Cổ tức phải trả cho cổ đông không kiểm soát,Cổ tức phải trả cho cổ đông không kiểm soát,Cổ tức phải trả cho cổ đông không kiểm soát,(7.416.122),-,-7416122.0,
Số cuối năm,Số cuối năm,Số cuối năm,3.543.587.941,3.813.603.686,3543587941.0,3813603686.0
