row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,60.000.000,60000000.0
Trái phiếu dài hạn,Trái phiếu dài hạn,Trái phiếu dài hạn,120.000.000,120000000.0
