row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,NgànVND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__NgànVND Số đầu năm
Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),,,,
Nhóm An Phú (**),Phải thu dài hạn khác (TM số 9) > Nhóm An Phú (**),Nhóm An Phú (**),Các công ty liên quan,(**),328.991.673,639.920.595,,,328991673.0,639920595.0
Công ty TNHH MTV Phát triển Nông nghiệp Thăng Long,Phải thu dài hạn khác (TM số 9) > Công ty TNHH MTV Phát triển Nông nghiệp Thăng Long,Công ty TNHH MTV Phát triển Nông nghiệp Thăng Long,Công ty liên quan,Cho mượn,-,130.284.692,,,,130284692.0
Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng (*),Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng (*),Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng (*),Công ty con,Cho mượn Lãi cho vay,-,117.720.096 2.551.686,,,,
Các công ty khác,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng (*) > Các công ty khác,Các công ty khác,Các công ty liên quan,Các khoản khác,548.630,-,,,548630.0,
TỔNG CỘNG,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng (*) > TỔNG CỘNG,TỔNG CỘNG,,,329.540.303,890.477.069,,,329540303.0,890477069.0
