row_label_raw,row_label_full,col_0,1/1/2021,Số phát sinh trong năm,Số đã nộp/được khấu trừ trong năm,31/12/2021,numeric__1/1/2021,numeric__Số phát sinh trong năm,numeric__Số đã nộp/được khấu trừ trong năm,numeric__31/12/2021
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,341.438,1.601.262,(1.409.480),533.220,341438.0,1601262.0,-1409480.0,533220.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,6.780,153.287,(149.715),10.352,6780.0,153287.0,-149715.0,10352.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,24.388,443.360,(445.566),22.182,24388.0,443360.0,-445566.0,22182.0
,,,372.606,2.197.909,(2.004.761),565.754,372606.0,2197909.0,-2004761.0,565754.0
