row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,,
Thu hồi nợ đã xử lý trong những năm trước,Thu nhập hoạt động khác > Thu hồi nợ đã xử lý trong những năm trước,Thu hồi nợ đã xử lý trong những năm trước,215.358,214.138,215358.0,214138.0
Thu về các công cụ tài chính phải sinh khác,Thu nhập hoạt động khác > Thu về các công cụ tài chính phải sinh khác,Thu về các công cụ tài chính phải sinh khác,43.713,52.214,43713.0,52214.0
Thu nhập khác,Thu nhập hoạt động khác > Thu nhập khác,Thu nhập khác,21.333,95.936,21333.0,95936.0
,,,280.404,362.288,280404.0,362288.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi từ các công cụ tài chính phải sinh khác,Chi phí hoạt động khác > Chi từ các công cụ tài chính phải sinh khác,Chi từ các công cụ tài chính phải sinh khác,(50.766),(79.085),-50766.0,-79085.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(8.648),(441),-8648.0,-441.0
,,,(59.414),(79.526),-59414.0,-79526.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,220.990,282.762,220990.0,282762.0
