row_label_raw,row_label_full,col_0,31/12/2021Triệu VND,31/12/2020Triệu VND,numeric__31/12/2021Triệu VND,numeric__31/12/2020Triệu VND
"Các khoản lãi, phí phải trả (a)","Các khoản lãi, phí phải trả (a)","Các khoản lãi, phí phải trả (a)",2.552.618,2.825.629,2552618.0,2825629.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,2.281.648,2.470.666,2281648.0,2470666.0
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,605.669,691.707,605669.0,691707.0
▪ Các khoản phải trả công nhân viên,▪ Các khoản phải trả công nhân viên,▪ Các khoản phải trả công nhân viên,470.571,648.733,470571.0,648733.0
▪ Phải trả cố tức cho cố đông,▪ Phải trả cố tức cho cố đông,▪ Phải trả cố tức cho cố đông,2.884,2.891,2884.0,2891.0
▪ Phải trả nội bộ khác,▪ Phải trả nội bộ khác,▪ Phải trả nội bộ khác,1.726,1.646,1726.0,1646.0
"▪ Quỹ khen thưởng, phúc lợi","▪ Quỹ khen thưởng, phúc lợi","▪ Quỹ khen thưởng, phúc lợi",130.488,38.437,130488.0,38437.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,1.391.227,1.397.144,1391227.0,1397144.0
▪ Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 34),▪ Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 34),▪ Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 34),565.754,372.606,565754.0,372606.0
▪ Tiền giữ hộ và đợi thanh toán,▪ Tiền giữ hộ và đợi thanh toán,▪ Tiền giữ hộ và đợi thanh toán,16.475,42.145,16475.0,42145.0
▪ Phải trả thanh toán giữa các tổ chức tín dụng,▪ Phải trả thanh toán giữa các tổ chức tín dụng,▪ Phải trả thanh toán giữa các tổ chức tín dụng,167.333,209.245,167333.0,209245.0
▪ Phải trả chuyển tiền chờ thanh toán,▪ Phải trả chuyển tiền chờ thanh toán,▪ Phải trả chuyển tiền chờ thanh toán,137.558,141.267,137558.0,141267.0
▪ Các khoản chờ thanh toán khác,▪ Các khoản chờ thanh toán khác,▪ Các khoản chờ thanh toán khác,311.964,472.701,311964.0,472701.0
▪ Các khoản phải trả khác,▪ Các khoản phải trả khác,▪ Các khoản phải trả khác,192.143,159.180,192143.0,159180.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,284.752,381.815,284752.0,381815.0
,,,4.834.266,5.296.295,4834266.0,5296295.0
