row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự phòng VND
Ký quỹ thực hiện dự án,Ký quỹ thực hiện dự án,Ký quỹ thực hiện dự án,6.600.000.000,-,24.100.000.000,-,6600000000.0,,24100000000.0,
Ký quỹ thuê tài chính,Ký quỹ thuê tài chính,Ký quỹ thuê tài chính,592.800.000,-,1.111.800.000,-,592800000.0,,1111800000.0,
"Ký quỹ, ký cược khác","Ký quỹ, ký cược khác","Ký quỹ, ký cược khác",908.204.382,-,571.375.551,-,908204382.0,,571375551.0,
Khác,Khác,Khác,1.175.837.429,(151.709.842),728.283.800,(728.283.800),1175837429.0,-151709842.0,728283800.0,-728283800.0
,,,9.276.841.811,(151.709.842),26.511.459.351,(728.283.800),9276841811.0,-151709842.0,26511459351.0,-728283800.0
Trong đóBên liên quan(Thuyết minh 35(b)),Trong đóBên liên quan(Thuyết minh 35(b)),Trong đóBên liên quan(Thuyết minh 35(b)),498.204.382,-,498.204.382,-,498204382.0,,498204382.0,
Bên thứ ba,Bên thứ ba,Bên thứ ba,8.778.637.429,(151.709.842),26.013.254.969,(728.283.800),8778637429.0,-151709842.0,26013254969.0,-728283800.0
,,,9.276.841.811,(151.709.842),26.511.459.351,(728.283.800),9276841811.0,-151709842.0,26511459351.0,-728283800.0
