row_label_raw,row_label_full,col_0,Hoạt động sản xuất và bản điện VND,Hoạt động xây lắp VND,Hoạt động cung cấp dịch vụ VND,Hoạt động bán hàng hóa VND,Loại trừ VND,Tổng cộng VND,numeric__Hoạt động sản xuất và bản điện VND,numeric__Hoạt động xây lắp VND,numeric__Hoạt động cung cấp dịch vụ VND,numeric__Hoạt động bán hàng hóa VND,numeric__Loại trừ VND,numeric__Tổng cộng VND
Tài sản và công nợ tại ngày 31.12.2020,Tài sản và công nợ tại ngày 31.12.2020,Tài sản và công nợ tại ngày 31.12.2020,Tài sản và công nợ tại ngày 31.12.2020,Tài sản và công nợ tại ngày 31.12.2020,Tài sản và công nợ tại ngày 31.12.2020,Tài sản và công nợ tại ngày 31.12.2020,Tài sản và công nợ tại ngày 31.12.2020,Tài sản và công nợ tại ngày 31.12.2020,,,,,,
Tài sản bộ phận,Tài sản và công nợ tại ngày 31.12.2020 > Tài sản bộ phận,Tài sản bộ phận,6.008.061.331.627,44.762.296.816,98.721.519.422,1.341.957.410.151,-,7.493.502.558.016,6008061331627.0,44762296816.0,98721519422.0,1341957410151.0,,7493502558016.0
Tài sản không phân bổ,Tài sản và công nợ tại ngày 31.12.2020 > Tài sản không phân bổ,Tài sản không phân bổ,,,,,,279.605.576.286,,,,,,279605576286.0
Tổng tài sản,Tài sản và công nợ tại ngày 31.12.2020 > Tổng tài sản,Tổng tài sản,,,,,,7.773.108.134.302,,,,,,7773108134302.0
Công nợ bộ phận,Tài sản và công nợ tại ngày 31.12.2020 > Công nợ bộ phận,Công nợ bộ phận,3.485.293.131.424,30.884.305.144,64.716.100.652,723.724.193.105,-,4.304.617.730.325,3485293131424.0,30884305144.0,64716100652.0,723724193105.0,,4304617730325.0
Công nợ không phân bổ,Tài sản và công nợ tại ngày 31.12.2020 > Công nợ không phân bổ,Công nợ không phân bổ,,,,,,574.625.702,,,,,,574625702.0
Tổng công nợ,Tài sản và công nợ tại ngày 31.12.2020 > Tổng công nợ,Tổng công nợ,,,,,,4.305.192.356.027,,,,,,4305192356027.0
