row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND
Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,203.891.677,2.038.916.770.000,203891677.0,2038916770000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,50.972.919,509.729.190.000,50972919.0,509729190000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,16.310.592,163.105.920.000,16310592.0,163105920000.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,271.175.188,2.711.751.880.000,271175188.0,2711751880000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,21.694.015,216.940.150.000,21694015.0,216940150000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,10.846.323,108.463.230.000,10846323.0,108463230000.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,303.715.526,3.037.155.260.000,303715526.0,3037155260000.0
