row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Mua hàng hóa và dịch vụ,203.884.269,1.271.434.004,,203884269.0,1271434004.0
Công ty Cổ phần Năng Lượng Sạch Ninh Thuận,Công ty Cổ phần Năng Lượng Sạch Ninh Thuận,Công ty Cổ phần Năng Lượng Sạch Ninh Thuận,Lãi cho vayCho vayDoanh thu bán hàng và cung cấp dịch vụ,363.260.276-,354.931.503500.000.00019.272.424,,,3.549315035e+25
Công ty Cổ phần Thương mại Thành Thành Công,Công ty Cổ phần Thương mại Thành Thành Công,Công ty Cổ phần Thương mại Thành Thành Công,Mua hàng hóa và dịch vụĐặt cọc,220.000.00033.000.000,-,,2.2000000033e+16,
Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Mua hàng hóa và dịch vụ,120.455.260,165.398.096,,120455260.0,165398096.0
Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Doanh thu bán hàng hóa và cung cấp dịch vụ,68.705.455,90.545.459,,68705455.0,90545459.0
Công ty TNHH Lữ hành Quốc tế TTC– TTC Travel Bình Thuận,Công ty TNHH Lữ hành Quốc tế TTC– TTC Travel Bình Thuận,Công ty TNHH Lữ hành Quốc tế TTC– TTC Travel Bình Thuận,Mua hàng hóa dịch vụ,11.436.365,-,,11436365.0,
Công ty TNHH Dịch vụ Quản lý Bất động sảnSài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sảnSài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sảnSài Gòn Thương Tín,Mua hàng hóa và dịch vụ,20.900.000,24.600.000,,20900000.0,24600000.0
Công ty Cổ phần Y tế DHA,Công ty Cổ phần Y tế DHA,Công ty Cổ phần Y tế DHA,Mua hàng hóa và dịch vụ,3.272.727,-,,3272727.0,
