row_label_raw,row_label_full,col_0,Hoạt động sản xuất và bán điện VND,Hoạt động xây lắp VND,Hoạt động cung cấp dịch vụ VND,Hoạt động bán hàng hóa VND,Loại trừ VND,Tổng cộng VND,numeric__Hoạt động sản xuất và bán điện VND,numeric__Hoạt động xây lắp VND,numeric__Hoạt động cung cấp dịch vụ VND,numeric__Hoạt động bán hàng hóa VND,numeric__Loại trừ VND,numeric__Tổng cộng VND
Tài sản và công nợ tại ngày 31.12.2021,Tài sản và công nợ tại ngày 31.12.2021,Tài sản và công nợ tại ngày 31.12.2021,Tài sản và công nợ tại ngày 31.12.2021,Tài sản và công nợ tại ngày 31.12.2021,Tài sản và công nợ tại ngày 31.12.2021,Tài sản và công nợ tại ngày 31.12.2021,Tài sản và công nợ tại ngày 31.12.2021,Tài sản và công nợ tại ngày 31.12.2021,,,,,,
Tài sản bộ phận,Tài sản và công nợ tại ngày 31.12.2021 > Tài sản bộ phận,Tài sản bộ phận,11.277.056.435.166,6.290.500.373,226.862.656.003,353.354.334.846,-,11.863.563.926.388,11277056435166.0,6290500373.0,226862656003.0,353354334846.0,,11863563926388.0
Tài sản không phân bổ,Tài sản và công nợ tại ngày 31.12.2021 > Tài sản không phân bổ,Tài sản không phân bổ,,,,,,609.114.568.831,,,,,,609114568831.0
Tổng tài sản,Tài sản và công nợ tại ngày 31.12.2021 > Tổng tài sản,Tổng tài sản,,,,,,12.472.678.495.219,,,,,,12472678495219.0
Công nợ bộ phận,Tài sản và công nợ tại ngày 31.12.2021 > Công nợ bộ phận,Công nợ bộ phận,8.425.310.083.096,4.320.948.090,237.883.131.520,67.050.130.004,-,8.734.564.292.710,8425310083096.0,4320948090.0,237883131520.0,67050130004.0,,8734564292710.0
Công nợ không phân bổ,Tài sản và công nợ tại ngày 31.12.2021 > Công nợ không phân bổ,Công nợ không phân bổ,,,,,-,420.738.331,,,,,,420738331.0
Tổng công nợ,Tài sản và công nợ tại ngày 31.12.2021 > Tổng công nợ,Tổng công nợ,,,,,,8.734.985.031.041,,,,,,8734985031041.0
