row_label_raw,row_label_full,THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo),THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_1,THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_2,THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_3,numeric__THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_1,numeric__THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_2,numeric__THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_3
Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),,,
Bên liên quan,Bên liên quan,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,,,
Công ty Cổ phần Biên Hòa - Thành Long,Bên liên quan > Công ty Cổ phần Biên Hòa - Thành Long,Công ty Cổ phần Biên Hòa - Thành Long,Mua hàng hóa dịch vụThu hồi cho vayLãi cho vay,-,28.087.935.33513.400.000.000380.479.451,,,2.8087935335134e+30
Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Bên liên quan > Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,-,754.705.272,,,754705272.0
Công ty Cổ phần Thành Thành Công Biên Hòa,Bên liên quan > Công ty Cổ phần Thành Thành Công Biên Hòa,Công ty Cổ phần Thành Thành Công Biên Hòa,Doanh thu bán hàng và cung cấp dịch vụ,-,574.700.000,,,574700000.0
Công ty TNHH Nhiệt điện Ninh Hòa,Bên liên quan > Công ty TNHH Nhiệt điện Ninh Hòa,Công ty TNHH Nhiệt điện Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,-,87.043.876,,,87043876.0
Công ty Cổ phần Năng lượng Bình Thuận,Bên liên quan > Công ty Cổ phần Năng lượng Bình Thuận,Công ty Cổ phần Năng lượng Bình Thuận,Chi phí chi hộ,-,8.723.030,,,8723030.0
Công ty Cổ phần Thương mại Xuất Nhập khẩu Biên Hòa,Bên liên quan > Công ty Cổ phần Thương mại Xuất Nhập khẩu Biên Hòa,Công ty Cổ phần Thương mại Xuất Nhập khẩu Biên Hòa,Mua hàng hóa và dịch vụ,-,2.387.740,,,2387740.0
Công ty Cổ phần Du lịch Đồng Thuận,Bên liên quan > Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Mua hàng hóa và dịch vụ,-,1.763.636,,,1763636.0
