row_label_raw,row_label_full,Công ty,Giá trị theo hợp đồng,Giá trị đã ghi nhận,Ngàn VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__Ngàn VNDGiá trị cam kết còn lại
Công ty Cổ phần An Đông Mia,Công ty Cổ phần An Đông Mia,Công ty Cổ phần An Đông Mia,1.476.016.235,514.788.890,961.227.345,1476016235.0,514788890.0,961227345.0
Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,650.000.000,468.970.000,181.030.000,650000000.0,468970000.0,181030000.0
Công ty Cổ phần Bò Sửa Tây Nguyên,Công ty Cổ phần Bò Sửa Tây Nguyên,Công ty Cổ phần Bò Sửa Tây Nguyên,750.104.500,600.000.000,150.104.500,750104500.0,600000000.0,150104500.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.876.120.735,1.583.758.890,1.292.361.845,2876120735.0,1583758890.0,1292361845.0
