row_label_raw,row_label_full,col_0,col_1,Số cuối năm,Ngàn VND Số đầu năm,numeric__col_1,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Ngắn hạnCho vay ngắn hạn các bên liên quan(TM số 27.2),Ngắn hạnCho vay ngắn hạn các bên liên quan(TM số 27.2),Ngắn hạnCho vay ngắn hạn các bên liên quan(TM số 27.2),(i),3.289.261.972,1.966.950.084,,3289261972.0,1966950084.0
Cho vay ngắn hạn các bên khác,Cho vay ngắn hạn các bên khác,Cho vay ngắn hạn các bên khác,(ii),92.995.522,4.387.325,,92995522.0,4387325.0
,,,,3.382.257.494,1.971.337.409,,3382257494.0,1971337409.0
Dài hạnCho vay dài hạn các bên liên quan(TM số 27.2),Dài hạnCho vay dài hạn các bên liên quan(TM số 27.2),Dài hạnCho vay dài hạn các bên liên quan(TM số 27.2),(i),10.078.384.939,11.412.093.392,,10078384939.0,11412093392.0
Cho vay dài hạn các công ty,Cho vay dài hạn các công ty,Cho vay dài hạn các công ty,(ii),8.809.503,167.394.068,,8809503.0,167394068.0
Cho vay dài hạn Chính phủ Lào - Dự ánsân bay quốc tế Attapeu,Cho vay dài hạn Chính phủ Lào - Dự ánsân bay quốc tế Attapeu,Cho vay dài hạn Chính phủ Lào - Dự ánsân bay quốc tế Attapeu,(iii),169.589.065,170.000.598,,169589065.0,170000598.0
,,,,10.256.783.507,11.749.488.058,,10256783507.0,11749488058.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,13.639.041.001,13.720.825.467,,13639041001.0,13720825467.0
