row_label_raw,row_label_full,col_0,Số dư,Số dư_1,numeric__Số dư,numeric__Số dư_1
,,,31/12/2021Triệu VNDTài sản/(Nợ phải trả vàvốn chủ sở hữu),31/12/2020Triệu VNDTài sản/(Nợ phải trả vàvốn chủ sở hữu),,
Công ty Cổ phần Tập đoàn T&T,Công ty Cổ phần Tập đoàn T&T,Công ty Cổ phần Tập đoàn T&T,Công ty Cổ phần Tập đoàn T&T,Công ty Cổ phần Tập đoàn T&T,,
▪ Nhận góp vốn,Công ty Cổ phần Tập đoàn T&T > ▪ Nhận góp vốn,▪ Nhận góp vốn,(2.666.827),(1.750.461),-2666827.0,-1750461.0
▪ Nhận tiền gửi không kỳ hạn,Công ty Cổ phần Tập đoàn T&T > ▪ Nhận tiền gửi không kỳ hạn,▪ Nhận tiền gửi không kỳ hạn,(416.075),(390.657),-416075.0,-390657.0
▪ Lãi dự trả tiền gửi,Công ty Cổ phần Tập đoàn T&T > ▪ Lãi dự trả tiền gửi,▪ Lãi dự trả tiền gửi,(820),(530),-820.0,-530.0
Tổng Công ty Cổ phần bảo hiểm Sài Gòn - Hà Nội,Tổng Công ty Cổ phần bảo hiểm Sài Gòn - Hà Nội,Tổng Công ty Cổ phần bảo hiểm Sài Gòn - Hà Nội,Tổng Công ty Cổ phần bảo hiểm Sài Gòn - Hà Nội,Tổng Công ty Cổ phần bảo hiểm Sài Gòn - Hà Nội,,
▪ Góp vốn,Tổng Công ty Cổ phần bảo hiểm Sài Gòn - Hà Nội > ▪ Góp vốn,▪ Góp vốn,1.000.000,42.857,1000000.0,42857.0
▪ Nhận tiền gửi không kỳ hạn,Tổng Công ty Cổ phần bảo hiểm Sài Gòn - Hà Nội > ▪ Nhận tiền gửi không kỳ hạn,▪ Nhận tiền gửi không kỳ hạn,(734.305),(527.948),-734305.0,-527948.0
▪ Lãi dự trả tiền gửi,Tổng Công ty Cổ phần bảo hiểm Sài Gòn - Hà Nội > ▪ Lãi dự trả tiền gửi,▪ Lãi dự trả tiền gửi,(21.026),(15.867),-21026.0,-15867.0
