row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020 Phải trả Triệu VND > 7.255,Số phát sinh trong năm Phát sinh tăng Triệu VND > 91.690,Phát sinh giảm Triệu VND > (89.682),31/12/2020 Phải trả Triệu VND > 9.263,numeric__1/1/2020 Phải trả Triệu VND > 7.255,numeric__Số phát sinh trong năm Phát sinh tăng Triệu VND > 91.690,numeric__Phát sinh giảm Triệu VND > (89.682),numeric__31/12/2020 Phải trả Triệu VND > 9.263
Thuế TNDN,Thuế TNDN,Thuế TNDN,52.041,662.750,(439.256),275.535,52041.0,662750.0,-439256.0,275535.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,30.768,264.369,(258.989),36.148,30768.0,264369.0,-258989.0,36148.0
,,,90.064,1.018.809,(787.927),320.946,90064.0,1018809.0,-787927.0,320946.0
