row_label_raw,row_label_full,col_0,Dự phòng rủi ro các khoản ủy thác đầu tư (*) Triệu VND,Dự phòng rủi ro các tài sản Có khác Triệu VND,Tổng cộng Triệu VND,numeric__Dự phòng rủi ro các khoản ủy thác đầu tư (*) Triệu VND,numeric__Dự phòng rủi ro các tài sản Có khác Triệu VND,numeric__Tổng cộng Triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,441.958,70.219,512.177,441958.0,70219.0,512177.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,450.055,277.362,727.417,450055.0,277362.0,727417.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,(892.013),(392),(892.405),-892013.0,-392.0,-892405.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,347.189,347.189,,347189.0,347189.0
