row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2021,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng)Triệu VND > Tại ngày 31 tháng 12 năm 2021,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày kết thúc kỳ kế toán năm) > Tài sảnTriệu VND > Tại ngày 31 tháng 12 năm 2021,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày kết thúc kỳ kế toán năm) > Nợ phải trảTriệu VND > Tại ngày 31 tháng 12 năm 2021,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày kết thúc kỳ kế toán năm) > Giá trị thuầnTriệu VND > Tại ngày 31 tháng 12 năm 2021,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng)Triệu VND > Tại ngày 31 tháng 12 năm 2021,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày kết thúc kỳ kế toán năm) > Tài sảnTriệu VND > Tại ngày 31 tháng 12 năm 2021,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày kết thúc kỳ kế toán năm) > Nợ phải trảTriệu VND > Tại ngày 31 tháng 12 năm 2021,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày kết thúc kỳ kế toán năm) > Giá trị thuầnTriệu VND > Tại ngày 31 tháng 12 năm 2021
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,3.658.202,16.476,(12.143),4.333,3658202.0,16476.0,-12143.0,4333.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,40.236.601,319.637,(71.522),248.115,40236601.0,319637.0,-71522.0,248115.0
,,,43.894.803,336.113,(83.665),252.448,43894803.0,336113.0,-83665.0,252448.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2020 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,1.519.254,14.580,(400),14.180,1519254.0,14580.0,-400.0,14180.0
Giao dịch hoán đổi tiền tệ,Tại ngày 31 tháng 12 năm 2020 > Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,13.433.431,144.601,(24.909),119.692,13433431.0,144601.0,-24909.0,119692.0
,,,14.952.685,159.181,(25.309),133.872,14952685.0,159181.0,-25309.0,133872.0
