row_label_raw,row_label_full,col_0,col_1,2021Triệu VND,2020Triệu VND,numeric__col_1,numeric__2021Triệu VND,numeric__2020Triệu VND
,,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
01,01,01,Mua sắm tài sản cố định,(195.065),(116.006),,-195065.0,-116006.0
02,02,02,"Tiền thu từ thanh lý, nhượng bán tài sản cố định",(9.874),536,,-9874.0,536.0
08,08,08,"Tiền thu đầu tư, góp vốn vào các đơn vị khác",1.500,-,,1500.0,
09,09,09,"Tiền thu cổ tức và lợi nhuận được chia từ các khoảnđầu tư, góp vốn dài hạn",3.750,(14.931),,3750.0,-14931.0
II,II,II,LU'U CHUYÊN TIÊN THUÀNTỪ HOẠT ĐỘNG ĐẦU TƯ,(199.689),(130.401),,-199689.0,-130401.0
,,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
01,01,01,Tăng vốn điều lệ,6.739.434,2.959.560,,6739434.0,2959560.0
04,04,04,"Cổ tức trả cho cổ đông, lợi nhuận đã chia",(933),(445),,-933.0,-445.0
III,III,III,LU'U CHUYÊN TIÊN THUÀNTỪ HOẠT ĐỘNG TÀI CHÍNH,6.738.501,2.959.115,,6738501.0,2959115.0
IV,IV,IV,LU'U CHUYÊN TIÊN THUÀN TRONG NĂM,24.229.161,(3.242.378),,24229161.0,-3242378.0
V,V,V,TIÊN VÀ CÁC KHOẢN TƯƠNG ĐƯƠNG TIỀNĐẦU NĂM,47.580.006,50.822.384,,47580006.0,50822384.0
VII,VII,VII,TIÊN VÀ CÁC KHOẢN TƯƠNG ĐƯƠNG TIỀNCƯỚI NĂM (THUYẾT MINH 36),71.809.167,47.580.006,,71809167.0,47580006.0
