row_label_raw,row_label_full,Số dư đầu năm > Trích lập trong năm,Dự phòng rủi ro trái phiếu VAMCTriệu VND > 499.209 > 257.877,Dự phòng rủi ro trái phiếu giữ đến ngày đáo hạn khácTriệu VND > 23.074 > 12.000,Tổng cộngTriệu VND > 522.283 > 269.877,numeric__Dự phòng rủi ro trái phiếu VAMCTriệu VND > 499.209 > 257.877,numeric__Dự phòng rủi ro trái phiếu giữ đến ngày đáo hạn khácTriệu VND > 23.074 > 12.000,numeric__Tổng cộngTriệu VND > 522.283 > 269.877
Biến động khác,Biến động khác,Biến động khác,-,(31.125),(31.125),,-31125.0,-31125.0
,,,757.086,3.949,761.035,757086.0,3949.0,761035.0
