row_label_raw,row_label_full,col_0,col_1,Thuyết minh,31/12/2021Triệu VND,31/12/2020Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__31/12/2021Triệu VND,numeric__31/12/2020Triệu VND
B,B,B,NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮUNỘ PHẢI TRẢ,,,,,,,
I,B > I,I,Các khoản nợ Chính phủ và Ngân hàng Nhà nước,18,1.510.983,609.712,,18.0,1510983.0,609712.0
II,B > II,II,Tiền gửi và vay các tổ chức tín dụng khác,19,79.732.550,38.962.390,,19.0,79732550.0,38962390.0
1,B > 1,1,Tiền gửi của các tổ chức tín dụng khác,,74.428.582,21.837.944,,,74428582.0,21837944.0
2,B > 2,2,Vay các tổ chức tín dụng khác,,5.303.968,17.124.446,,,5303968.0,17124446.0
III,B > III,III,Tiền gửi của khách hàng,20,327.196.828,303.581.729,,20.0,327196828.0,303581729.0
V,B > V,V,"Vốn tài trợ, ủy thác đầu tư, cho vay tổ chức tín dụng chịu rủi ro",21,4.952.170,3.512.967,,21.0,4952170.0,3512967.0
VI,B > VI,VI,Phát hành giấy tờ có giá,22,46.292.114,31.034.079,,22.0,46292114.0,31034079.0
VII,B > VII,VII,Các khoản nợ khác,23,11.388.018,10.942.496,,23.0,11388018.0,10942496.0
1,B > 1,1,"Các khoản lãi, phí phải trả",,7.687.455,8.633.097,,,7687455.0,8633097.0
2,B > 2,2,Thuế thu nhập hoãn lại phải trả,,31.026,34.837,,,31026.0,34837.0
3,B > 3,3,Các khoản phải trả và công nợ khác,,3.669.537,2.274.562,,,3669537.0,2274562.0
,,,TỔNG NỘ PHẢI TRẢ,,471.072.663,388.643.373,,,471072663.0,388643373.0
,,,VỐN CHỦ SỞ HỮU,,,,,,,
VIII,B > VIII,VIII,Vốn và các quỹ,24,35.531.665,24.036.220,,24.0,35531665.0,24036220.0
1,B > 1,1,Vốn,,28.118.041,17.606.547,,,28118041.0,17606547.0
a,B > a,a,Vốn điều lệ,25,26.673.698,17.510.091,,25.0,26673698.0,17510091.0
c,B > c,c,Thặng dư vốn cổ phần,,1.449.603,101.716,,,1449603.0,101716.0
d,B > d,d,Cổ phiếu quỹ,,(5.260),(5.260),,,-5260.0,-5260.0
2,B > 2,2,Các quỹ của tổ chức tín dụng,,2.923.272,2.204.210,,,2923272.0,2204210.0
3,B > 3,3,Chênh lệch tỷ giá hối đoái,,(293.665),(97.830),,,-293665.0,-97830.0
5,B > 5,5,Lợi nhuận chưa phân phối,,4.784.017,4.323.293,,,4784017.0,4323293.0
,,,TỔNG VỐN CHỦ SỞ HỮU,,35.531.665,24.036.220,,,35531665.0,24036220.0
,,,TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,,506.604.328,412.679.593,,,506604328.0,412679593.0
